Estimate,SE,z,p_value,model,prompt,predictor,analysis,family,p_adj_m_p_f,p_adj_m_p
-7.180105061925981e-05,0.1530835627214916,-0.0004690317454257,0.9996257668255196,llama,ignore,raceI,borderline_only,race,0.9996257668255196,0.9996257668255196
-0.0358319067508257,0.1288166053789809,-0.2781621720694127,0.7808878716611799,llama,ignore,raceL,borderline_only,race,0.9996257668255196,0.9996257668255196
0.11175493163948,0.1974218495187238,0.5660717489574576,0.5713450071859598,llama,ignore,raceW,borderline_only,race,0.9996257668255196,0.9996257668255196
-0.0008886702336185,0.0582219936574199,-0.0152634799633876,0.9878219778549828,llama,ignore,genderM,borderline_only,gender,0.9878219778549828,0.9996257668255196
-0.0345653537183735,0.0419460648206429,-0.8240428241879526,0.4099152256271374,llama,acknowledge,threatening_z,borderline_only,attribute,0.6523828859796053,0.7396576473312597
-0.0280855260349754,0.0436247532934789,-0.6437979338481129,0.5197064737594301,llama,acknowledge,trustworthy_z,borderline_only,attribute,0.6523828859796053,0.7396576473312597
0.060443304882527,0.0361906066110728,1.670137931980223,0.094892076776667,llama,acknowledge,attractive_z,borderline_only,attribute,0.3321222687183345,0.569352460660002
0.0543020972502999,0.0292325164619108,1.8575922918252368,0.0632269339787598,llama,acknowledge,prototypic_z,borderline_only,attribute,0.3321222687183345,0.569352460660002
-0.034290816079795,0.0761249580175303,-0.4504543184365163,0.6523828859796053,llama,acknowledge,race_ambiguity_z,borderline_only,attribute,0.6523828859796053,0.7396576473312597
-0.0276662959338822,0.0256076881451918,-1.080390224100606,0.2799684472710991,llama,acknowledge,age_rated_z,borderline_only,attribute,0.6523828859796053,0.7396576473312597
-0.034158589261885,0.0642078978224495,-0.5319998071941534,0.5947261290413246,llama,acknowledge,luminance_z,borderline_only,attribute,0.6523828859796053,0.7396576473312597
-0.1094237213704873,0.1930090643914018,-0.5669356603303755,0.5707578951940961,llama,acknowledge,raceB,borderline_only,race,0.756326859128225,0.7396576473312597
0.0721101670535754,0.1463682799650004,0.4926625295509276,0.6222510577577001,llama,acknowledge,raceI,borderline_only,race,0.756326859128225,0.7396576473312597
0.0513385747418504,0.1236575891341098,0.4151671975924783,0.6780195100536548,llama,acknowledge,raceL,borderline_only,race,0.756326859128225,0.7396576473312597
-0.0589804613606265,0.1900707977639685,-0.3103078539916951,0.756326859128225,llama,acknowledge,raceW,borderline_only,race,0.756326859128225,0.756326859128225
0.0248737362991418,0.0559575137692859,0.4445111053664188,0.6566731015861527,llama,acknowledge,genderM,borderline_only,gender,0.6566731015861527,0.7396576473312597
